Date,Index Value
2018-08-30,-0.0004228519784758227
2018-08-31,-0.0015755074254027554
2018-09-04,-0.008417842347402074
2018-09-05,0.00785718115193118
2018-09-06,-0.0033794458476630812
2018-09-07,0.006720988677216436
2018-09-10,-0.0006955475021545596
2018-09-11,-0.0038578060887705418
2018-09-12,0.003106326845602964
2018-09-13,0.012639984622408527
2018-09-14,-0.005714240020365945
2018-09-17,-0.0013600864128154432
2018-09-18,0.0034113061348858714
2018-09-19,-0.006913307634614083
2018-09-20,0.009490339094009015
2018-09-21,0.002810043143607269
2018-09-24,-0.0005100468652742593
2018-09-25,-0.0009278274562274857
2018-09-26,0.0031305063561761367
2018-09-27,0.005708041450979069
2018-09-28,0.0030911035645372702
2018-10-01,0.003239808036599259
2018-10-02,0.0021361714117652413
2018-10-03,0.0013291675550847694
2018-10-04,0.005495044514029236
2018-10-05,0.005375824888899094
2018-10-08,0.0033499095984769124
2018-10-09,0.0013319033809559297
2018-10-10,-0.021841450427367074
2018-10-11,-0.03357939540754368
2018-10-12,0.017747282594052467
2018-10-15,-0.005787641981179314
2018-10-16,0.020969908803702943
2018-10-17,0.012152064685488207
2018-10-18,-0.009749394083111703
2018-10-19,-0.009140430582066412
2018-10-22,-0.006951944052306716
2018-10-23,-0.00882309319173357
2018-10-24,-0.035317814686465915
2018-10-25,0.009119538784993329
2018-10-26,-0.00677970120988829
2018-10-29,0.007748271671981497
2018-10-30,0.01006036665755206
2018-10-31,-0.001950252004363766
2018-11-01,0.009339306028234538
2018-11-02,-0.010407487532684492
2018-11-05,0.020298487182126398
2018-11-06,-0.008456051065848248
2018-11-07,0.030462965522303133
2018-11-08,0.0013649153999274971
2018-11-09,0.004990423935572436
2018-11-12,-0.0031309817716648498
2018-11-13,-0.008126891710754503
2018-11-14,-0.010404015729392672
2018-11-15,0.015271723562035088
2018-11-16,0.012384492103183315
2018-11-19,0.0017900715717799286
2018-11-20,-0.010794270410655863
2018-11-21,-0.014642070745838724
2018-11-23,0.00047034521466114053
2018-11-26,0.005956654838465429
2018-11-27,0.014176292397157073
2018-11-28,0.017789193801014493
2018-11-29,0.0065274235977676835
2018-11-30,0.018577812454376924
2018-12-03,-0.00032297771770200645
2018-12-04,-0.019988563699460875
2018-12-06,0.000566598408158124
2018-12-07,-0.02202989727138203
2018-12-10,0.006405715223775214
2018-12-11,0.0029326022057912346
2018-12-12,0.004868947830498183
2018-12-13,0.002494053805249785
2018-12-14,-0.032637757911229116
2018-12-17,-0.021502075095942152
2018-12-18,-0.010597395538876541
2018-12-19,-0.0020812704217162753
2018-12-20,0.0021671089811731354
2018-12-21,-0.008331969674843153
2018-12-24,-0.023624019080686155
2018-12-26,0.045864924266506804
2018-12-27,0.01215599811491624
2018-12-28,0.005316320908775028
2018-12-31,0.01588070531917243
2019-01-02,-0.01251263121412516
2019-01-03,-0.027527415545584348
2019-01-04,0.031853838277675614
2019-01-07,0.005453810451866928
2019-01-08,0.00808327836077078
2019-01-09,-0.0018367766635022864
2019-01-10,-0.0019897229242076034
2019-01-11,0.0027307878313986614
2019-01-14,-0.01573993055780343
2019-01-15,0.016668678332838006
2019-01-16,-0.004368883982269359
2019-01-17,0.016241356128447272
2019-01-18,0.0015494072837880187
2019-01-22,-0.004691375608724284
2019-01-23,0.00011255950851522023
2019-01-24,-0.02001733703388936
2019-01-25,-0.004757969010737586
2019-01-28,-0.011090127244346437
2019-01-29,0.006696291182054247
2019-01-30,0.008793515971071274
2019-01-31,0.01860429009101842
2019-02-01,0.008044251608860095
2019-02-04,-0.006566270063722907
2019-02-05,0.002614718679555611
2019-02-06,-0.003935651574021169
2019-02-07,-0.01222231133947674
2019-02-08,0.010250374828713535
2019-02-11,-0.00592239929808733
2019-02-12,0.013141868245533084
2019-02-13,0.002654595953612613
2019-02-14,0.0040990684017877446
2019-02-15,0.012942507626106914
2019-02-19,-0.0040427192361065425
2019-02-20,0.0018516490052278597
2019-02-21,-0.005680711458766696
2019-02-22,0.012184146814309899
2019-02-25,0.0014526720821446818
2019-02-26,0.0033931712385628183
2019-02-27,0.002112099493815152
2019-02-28,0.003411542139584103
2019-03-01,0.013956630825844467
2019-03-04,-0.006710506831306887
2019-03-05,0.0016309646545026894
2019-03-06,-0.014299574662666844
2019-03-07,-0.007015887168381684
2019-03-08,-0.003797385811392249
2019-03-11,0.00024100573134697221
2019-03-12,0.003683431261027641
2019-03-13,0.0054078450939995006
2019-03-14,-0.0034943701951295845
2019-03-15,0.008187844457687792
2019-03-18,-0.00034148831719289584
2019-03-19,0.005665675421082749
2019-03-20,0.001092770660376086
2019-03-21,0.0009592421480947637
2019-03-22,-0.011036500918046003
2019-03-25,0.0040288835271551655
2019-03-26,0.01309674036866608
2019-03-27,-0.010330659238451466
2019-03-28,0.0020455526393710977
2019-03-29,0.007069726313729045
2019-04-01,-0.001201413327535446
2019-04-02,0.0031599608249318397
2019-04-03,-0.006710620831848043
2019-04-04,-0.008929414722090346
2019-04-05,0.0072842589521807145
2019-04-08,-0.00041297958948517357
2019-04-09,-0.004799225673332086
2019-04-10,0.0027212909659276837
2019-04-11,-0.013074107595979802
2019-04-12,-0.008142273800388941
2019-04-15,0.0015426452505600196
2019-04-16,-0.016987771356969227
2019-04-17,-0.030232323461110915
2019-04-18,-0.008729120166964982
2019-04-22,0.0019502784253420302
2019-04-23,0.016588859184320303
2019-04-24,-0.0012435744504265607
2019-04-25,0.009858980264466454
2019-04-26,0.006227695432051284
2019-04-29,-0.0008065224311158708
2019-04-30,-0.0023697481094236733
2019-05-01,0.0022777863962248316
2019-05-02,0.0002838707648648277
2019-05-03,0.0013168526624968953
2019-05-06,0.0012446802392483758
2019-05-07,-0.020915375791832794
2019-05-08,0.0036676441799261324
2019-05-09,-0.001932035018949272
2019-05-10,-0.001991882726525279
2019-05-13,-0.015368645159300837
2019-05-14,0.005289695451882072
2019-05-15,0.0051759216210314546
2019-05-16,0.012410501975946623
2019-05-17,-0.004263468222174827
2019-05-20,-0.0009695264508777437
2019-05-21,0.00703164839613934
2019-05-22,0.011383820240366308
2019-05-23,-0.004108434071571905
2019-05-24,-0.0014942137007086494
2019-05-28,-0.012068977602830917
2019-05-29,-0.009977830004896084
2019-05-30,0.003890953493755431
2019-05-31,-0.007348765865320146
2019-06-03,0.006279554844242885
2019-06-04,0.011882121735958168
2019-06-05,0.002144852254484216
2019-06-06,0.002467242961883552
2019-06-07,0.010519640164759885
2019-06-10,-0.011970331277736987
2019-06-11,-0.0016134459046051874
2019-06-12,0.013222404709580698
2019-06-13,-0.010905634423695737
2019-06-14,-0.0005104758145877565
2019-06-17,0.008182115040814088
2019-06-18,0.008350918384522026
2019-06-19,0.006100900192614423
2019-06-20,0.005346459733410609
2019-06-21,0.0025454370640093068
2019-06-24,-0.0032412750671621353
2019-06-25,-0.018376283223883787
2019-06-26,-0.01620910349678583
2019-06-27,0.0058291259197066824
2019-06-28,0.0030370664771466366
2019-07-01,0.010294529773528717
2019-07-02,0.007610973470699305
2019-07-03,0.00892351330256868
2019-07-05,-0.01570474106994961
2019-07-08,-0.011811134352013681
2019-07-09,0.007566837532716799
2019-07-10,0.004367892616277666
2019-07-11,-0.02546409372194161
2019-07-12,-0.014601233443112724
2019-07-15,0.004672821461773851
2019-07-16,-0.0021080974734234096
2019-07-17,-0.004505160428942486
2019-07-18,0.008619142329390175
2019-07-19,-0.010811435051981403
2019-07-22,-0.0023374615425977795
2019-07-23,0.007521945591384238
2019-07-24,0.0008146737467571171
2019-07-25,-0.004416261197870652
2019-07-26,0.003264192804051998
2019-07-29,0.0028405917039550244
2019-07-30,-0.0018637965848570383
2019-07-31,-0.001863961810541357
2019-08-01,0.007475948562644859
2019-08-02,0.005667024534750359
2019-08-05,-0.021241679699107625
2019-08-06,0.012268587559058299
2019-08-07,-0.002896681881374675
2019-08-08,0.017297025103485707
2019-08-09,0.004257779970412573
2019-08-12,-0.006038472202209821
2019-08-13,0.013649257438959908
2019-08-14,-0.03183702327461775
2019-08-15,0.00011708981474984786
2019-08-16,0.012001380667069536
2019-08-19,0.015406381999577834
2019-08-20,-0.01066197317687016
2019-08-21,0.008094405643195537
2019-08-22,-0.001398239265034587
2019-08-23,-0.02262739751207632
2019-08-26,0.014210820297090348
2019-08-27,-0.004474599234448913
2019-08-28,0.005500703592351339
2019-08-29,0.004937123184293812
2019-08-30,0.002005185269889949
2019-09-03,0.0003007423442250367
2019-09-04,-0.0011451252772321809
2019-09-05,0.009024068368672951
2019-09-06,0.0009632240593480284
2019-09-09,-0.020863200412264415
2019-09-10,0.0013331165131156481
2019-09-11,0.009410427376180116
2019-09-12,0.0009873673726658642
2019-09-13,-0.0025203614050487615
2019-09-16,-0.0038656939586027062
2019-09-17,0.005893137282535403
2019-09-18,0.0035255279066605007
2019-09-19,0.006813988724331351
2019-09-20,0.012850847574700204
2019-09-23,-0.007109448200649079
2019-09-24,-0.0074804398364794475
2019-09-25,-0.008461988368970176
2019-09-26,0.000876700691143202
2019-09-27,-0.001052877125215933
2019-09-30,0.005150405089373991
2019-10-01,-0.009903759554287309
2019-10-02,-0.019652353715091327
2019-10-03,0.010864065184392554
2019-10-04,0.013909552030264003
2019-10-07,-0.0031207537934275654
2019-10-08,-0.010241823402676898
2019-10-09,0.0011380744535466132
2019-10-10,0.002897982393413178
2019-10-11,0.01027776458335614
2019-10-14,0.0010116685513137465
2019-10-15,0.012276208593673382
2019-10-16,-0.004644778277456784
2019-10-17,0.004033335728799927
2019-10-18,-0.004953751514720639
2019-10-21,0.00029730003604862195
2019-10-22,0.008641877306281832
2019-10-23,-0.002543334114118668
2019-10-24,-0.0025809569909993318
2019-10-25,0.00809721737417613
2019-10-28,0.014375352259491166
2019-10-29,0.0059673666489394525
2019-10-30,0.012481923338797678
2019-10-31,0.0018283854409555501
2019-11-01,-0.0014388191601108892
2019-11-04,-0.0018354754527139196
2019-11-05,-0.006451968941655182
2019-11-06,0.008109718387574358
2019-11-07,-0.0024287617847027995
2019-11-08,0.014596772483828879
2019-11-11,-0.002664769938322299
2019-11-12,0.004451462844788771
2019-11-13,-0.00034973901573628376
2019-11-14,-0.003802824916842784
2019-11-15,0.016223970055282675
2019-11-18,-0.0011769555468761849
2019-11-19,0.006765488810532484
2019-11-20,-0.0025926223562151894
2019-11-21,0.0030800288722412634
2019-11-22,0.0085095015996659
2019-11-25,0.010454449177865834
2019-11-26,0.0006469314114266344
2019-11-27,0.004979614115862896
2019-11-29,-0.00238560006342285
2019-12-02,-0.004792671159988728
2019-12-03,0.0009622750173345255
2019-12-04,0.010834523298961347
2019-12-05,0.002548673589851582
2019-12-06,0.0025151133241390765
2019-12-09,-0.0018378105355765489
2019-12-10,0.0032186572098405414
2019-12-11,0.001787380408990665
2019-12-12,0.008853901088809195
2019-12-13,-0.0009602363386672755
2019-12-16,0.008896041043757949
2019-12-17,0.007065904918322189
2019-12-18,0.009307915095574494
2019-12-19,0.005223786544011395
2019-12-20,0.008778956993781494
2019-12-23,-0.0008951857730383737
2019-12-24,-0.0012193583309852226
2019-12-26,-0.00033232594453235393
2019-12-27,0.00012727593580290472
2019-12-30,-0.00464446410479866
2019-12-31,0.001982390983871376
2020-01-02,0.0040060931364257965
2020-01-03,-0.007978705303779952
2020-01-06,0.004922185245806544
2020-01-07,-0.0030379243190387
2020-01-08,0.006067024178143533
2020-01-09,0.008288560271101957
2020-01-10,0.0023089607548987734
2020-01-13,0.0008382509977566023
2020-01-14,0.01123613408593192
2020-01-15,0.008831024132436947
2020-01-16,0.0010802105748796262
2020-01-17,-0.004288322445622695
2020-01-21,-0.0016569960261099835
2020-01-22,-0.00014446080682654246
2020-01-23,-0.00585085233650198
2020-01-24,-0.01870303663890242
2020-01-27,-0.0026693269338800307
2020-01-28,0.002509800678269641
2020-01-29,0.0015933272035773332
2020-01-30,0.0009895224459586423
2020-01-31,-0.015644781454649318
2020-02-03,0.010871543646058317
2020-02-04,0.018087494086646297
2020-02-05,0.01954606022382882
2020-02-06,0.0026187720551169307
2020-02-07,-0.0007952178199991085
2020-02-10,0.0031749806250381753
2020-02-11,0.001489259258209219
2020-02-12,-0.004502136303490741
2020-02-13,-0.011166845567920882
2020-02-14,-0.0007213137752924096
2020-02-18,-0.0031531807815915374
2020-02-19,0.0007387772417741706
2020-02-20,0.00023880688576382147
2020-02-21,0.002143251023321533
2020-02-24,-0.020704331629946407
2020-02-25,-0.020419812469600448
2020-02-26,-0.0017751892847501921
2020-02-27,-0.03330761127437034
2020-02-28,-0.01695839350267762
2020-03-02,0.04900763497463598
2020-03-03,-0.023540460699546226
2020-03-04,0.06114129358952638
2020-03-05,-0.012133441633646857
2020-03-06,0.0007951105199896434
2020-03-09,-0.04377051719935944
2020-03-10,0.03558741150395987
2020-03-11,-0.03272144385955094
2020-03-12,-0.07459047984323935
2020-03-13,0.08527268305628956
2020-03-16,-0.0796243008175799
2020-03-17,0.07419248153865914
2020-03-18,-0.01360278183671819
2020-03-19,-0.03973087321622769
2020-03-20,-0.05303445476213846
2020-03-23,-0.0413208743081211
2020-03-24,0.05130973271800131
2020-03-25,-0.008643191192264888
2020-03-26,0.07697611140791952
2020-03-27,-0.013844904859237742
2020-03-30,0.05151799901754028
2020-03-31,0.0014610290541508468
2020-04-01,-0.02478561436545872
2020-04-02,0.037439654715816985
2020-04-03,-0.008776413251688398
2020-04-06,0.03272530715453926
2020-04-07,-0.010238069109994632
2020-04-08,0.03462831426929023
2020-04-09,0.002383018713377916
2020-04-13,-0.0052392321660396585
2020-04-14,0.038918212236499196
2020-04-15,-0.003910022885964046
2020-04-16,0.02131159280985718
2020-04-17,0.01714337175782324
2020-04-20,0.0022424380633260035
2020-04-21,-0.03293420585921736
2020-04-22,0.017579239493204477
2020-04-23,0.011300424261247747
2020-04-24,0.011832562595556631
2020-04-27,0.00438853391887538
2020-04-28,-0.024628448171985822
2020-04-29,-0.006134915585702798
2020-04-30,-0.004330933674494185
2020-05-01,-0.010165602012378613
2020-05-04,6.297234229375147e-05
2020-05-05,0.02689062640708587
2020-05-06,-0.008304288614987795
2020-05-07,-0.011205503070678205
2020-05-08,0.00417437809544948
2020-05-11,0.027692157221183355
2020-05-12,-0.008264872181534953
2020-05-13,-0.0010722441548938406
2020-05-14,0.008528066398070593
2020-05-15,0.00669167514994807
2020-05-18,-0.004294363770919492
2020-05-19,-0.012464945500159358
2020-05-20,-0.005991986273679436
2020-05-21,-0.00379137876366369
2020-05-22,-0.002665076153849861
2020-05-26,-0.014350555838459764
2020-05-27,-0.0007251083563163258
2020-05-28,0.018886491315264972
2020-05-29,0.020319735677020657
2020-06-01,-0.013700914441660165
2020-06-02,0.007291572355873086
2020-06-03,-0.004681183326927615
2020-06-04,-0.007102220258925814
2020-06-05,0.0013784893916240477
2020-06-08,0.0050213562132419695
2020-06-09,-0.001922650806441907
2020-06-10,0.0068749516210189245
2020-06-11,-0.04693890891853986
2020-06-12,0.0007985160319943131
2020-06-15,-0.008263592152288148
2020-06-16,0.06361905087800232
2020-06-17,-0.006133606741329426
2020-06-18,0.00030984012581446977
2020-06-19,0.011222320382819702
2020-06-22,-0.0030003275101856885
2020-06-23,-0.000481186090643159
2020-06-24,-0.019631913501105762
2020-06-25,0.019231596480879385
2020-06-26,-0.00972739023555045
2020-06-29,0.003911240767946174
2020-06-30,0.01401897460099752
2020-07-01,0.006013778569125922
2020-07-02,0.006937015670739623
2020-07-06,0.010288938754856985
2020-07-07,-0.00117192514827599
2020-07-08,0.0022502956680524365
2020-07-09,-0.009655656712513021
2020-07-10,-0.009310142731279098
2020-07-13,0.0031223879578901703
2020-07-14,0.015875236777607372
2020-07-15,0.009809289853147678
2020-07-16,-0.001614345910528582
2020-07-17,0.00968835043951138
2020-07-20,0.0029044432931468072
2020-07-21,-0.010571955209437395
2020-07-22,0.0035764795543550176
2020-07-23,-0.010038731423724565
2020-07-24,-0.014943994836779204
2020-07-27,0.009874005137978158
2020-07-28,0.006026558300221512
2020-07-29,-0.0015602742391694626
2020-07-30,-0.01954294226085167
2020-07-31,-0.008496138896724426
2020-08-03,0.01464872785406718
2020-08-04,-0.001136158460536412
2020-08-05,-0.002081088248016382
2020-08-06,-0.0053125450005761235
2020-08-07,0.0020331552029818098
2020-08-10,-0.004154641551211018
2020-08-11,-0.009262533581543924
2020-08-12,0.019027395287402618
2020-08-13,-0.005120474056614417
2020-08-14,-0.0007094404385372432
2020-08-17,0.010857448327995256
2020-08-18,0.0018670405834185179
2020-08-19,-0.0006193984617932348
2020-08-20,-0.0023322387491478123
2020-08-21,-0.004032115845161675
2020-08-24,-0.0014181852252576387
2020-08-25,0.005785308195092478
2020-08-26,-0.0003918335452216637
2020-08-27,0.006877202111136555
2020-08-28,-0.004842066580364292
2020-08-31,0.005502599083922826
2020-09-01,-0.016878046720145746
2020-09-02,0.019614893895033573
2020-09-03,-0.02154234755837304
2020-09-04,0.0018209483504118607
2020-09-08,-0.01646444783193991
2020-09-09,0.01703878723327931
2020-09-10,-0.025265465286210865
2020-09-11,0.008420744518894225
2020-09-14,0.01084864841641568
2020-09-15,0.005572784147671588
2020-09-16,4.7111879389907326e-05
2020-09-17,0.0029158553045853085
2020-09-18,0.0035081748285872376
2020-09-21,-0.018930246502588226
2020-09-22,-0.0008608416502090732
2020-09-23,-0.006429197826579076
2020-09-24,-0.0060669799317888285
2020-09-25,0.01014896724614967
2020-09-28,0.0006715241416597227
2020-09-29,-0.00460683867134925
2020-09-30,0.012101280915265251
2020-10-01,-0.01071329997023443
2020-10-02,-0.008849275188510699
2020-10-05,0.017725866930631166
2020-10-06,-0.019323226030074584
2020-10-07,0.01985750388433944
2020-10-08,0.010145003452063693
2020-10-09,0.009018612297206494
2020-10-12,-0.00020861565943920088
2020-10-13,-0.013037556230770641
2020-10-14,-0.006866503377526143
2020-10-15,-0.020241118382845032
2020-10-16,0.00800219125999108
2020-10-19,-0.018783609016647496
2020-10-20,-0.0008099017147028389
2020-10-21,-0.011549150105119865
2020-10-22,0.008578310447769317
2020-10-23,0.0027999498919141228
2020-10-26,-0.006228427372467899
2020-10-27,-0.025902945524849594
2020-10-28,-0.021198675833308457
2020-10-29,-0.00020862472035946465
2020-10-30,0.0003694525089363873
2020-11-02,0.015308828264398116
2020-11-03,0.0019046430558474034
2020-11-04,0.0725239701391164
2020-11-05,-0.007187992720931026
2020-11-06,-0.0049610691327187095
2020-11-09,0.004519074641947051
2020-11-10,0.016524085816972955
2020-11-11,-0.003613816931369242
2020-11-12,-0.012072331762170494
2020-11-13,0.013497386183465881
2020-11-16,-0.006608013771568855
2020-11-17,0.0005128569132340384
2020-11-18,-0.013668816031141492
2020-11-19,0.007190354050745776
2020-11-20,0.005955337816076609
2020-11-23,-0.005065242561115183
2020-11-24,0.002453277993139462
2020-11-25,-0.0008975888092316083
2020-11-27,0.012080610416864443
2020-11-30,-0.0014065861784683074
2020-12-01,0.0068110726939116005
2020-12-02,0.0019346248745758692
2020-12-03,-0.0042935059704135746
2020-12-04,0.015102274684591655
2020-12-07,-0.004575959109348098
2020-12-08,0.012289544107275396
2020-12-09,0.01708322129082229
2020-12-10,0.001308461882755728
2020-12-11,-0.003011035386780148
2020-12-14,-0.012071810436787756
2020-12-15,0.019278657909191095
2020-12-16,0.0066091205009731506
2020-12-17,0.008764858513974598
2020-12-18,-0.002971838526698429
2020-12-21,-0.009826989203699345
2020-12-22,-0.00802276406015116
2020-12-23,-0.0003939588069628587
2020-12-24,0.0028314153041373185
2020-12-28,-0.0010520409349273274
2020-12-29,0.005797965477084521
2020-12-30,0.001106803021073693
2020-12-31,0.011489100031789582
2021-01-04,-0.01276243402593928
2021-01-05,0.006206646193338771
2021-01-06,-0.0019275198549409587
2021-01-07,0.011171655583020246
2021-01-08,0.004038420547153267
2021-01-11,0.04173127540799196
2021-01-12,-0.017470920434375817
2021-01-13,0.014236356177915223
2021-01-14,0.005556461183877843
2021-01-15,0.008455772681830134
2021-01-19,0.01998258216259988
2021-01-20,0.005486252603215311
2021-01-21,-0.003646216220397116
2021-01-22,0.007185673249255333
2021-01-25,0.01614725947243878
2021-01-26,-0.00010500008058202435
2021-01-27,-0.030692071383532277
2021-01-28,0.01084714852692995
2021-01-29,-0.010993076422614727
2021-02-01,-0.006752603603573235
2021-02-02,-0.013120289604107657
2021-02-03,-0.002689020343582214
2021-02-04,0.009038126222826853
2021-02-05,0.004124969110778294
2021-02-08,0.003058109898158198
2021-02-09,-0.006810479562379421
2021-02-10,0.0028651787942003196
2021-02-11,-0.0030517899541257732
2021-02-12,0.010578704438762552
2021-02-16,-0.007824327347131958
2021-02-17,0.008261100879006734
2021-02-18,-0.012045106028425389
2021-02-19,-0.008518512566945047
2021-02-22,0.00272792122590361
2021-02-23,-0.0007002021318084854
2021-02-24,0.007828385178397903
2021-02-25,-0.005320425746352684
2021-02-26,-0.008002420874496688
2021-03-01,0.00664077865037271
2021-03-02,-0.004884564049253147
2021-03-03,-0.008987398223176069
2021-03-04,-0.011298420633645934
2021-03-05,0.02094659701915289
2021-03-08,0.0017172325103572156
2021-03-09,0.0014882829305031175
2021-03-10,0.002937495145223358
2021-03-11,0.0005905612642511459
2021-03-12,0.005816191692465379
2021-03-15,-0.016175828425320053
2021-03-16,0.006854041803259192
2021-03-17,-0.010187772052384607
2021-03-18,-0.008794225933896315
2021-03-19,0.0025397809195240838
2021-03-22,0.010174769667778132
2021-03-23,-0.012758317228943158
2021-03-24,-0.009015449038029411
2021-03-25,0.007615018915571773
2021-03-26,0.017441948975788605
2021-03-29,0.006824451199540341
2021-03-30,-0.009969190751001403
2021-03-31,0.00428034102686844
2021-04-01,-0.004007293376984566
2021-04-05,2.4548376448576524e-05
2021-04-06,-0.008671051539403597
2021-04-07,-0.0013055411103651518
2021-04-08,-0.0017906726350010358
2021-04-09,0.007772968840143156
2021-04-12,-0.003216947705414886
2021-04-13,0.002818257059423863
2021-04-14,0.00028396020125567357
2021-04-15,0.012750031109646832
2021-04-16,0.012020546172928644
2021-04-19,0.0023579062103656102
2021-04-20,0.006009679559019302
2021-04-21,0.005751908264732863
2021-04-22,-0.014341405775077228
2021-04-23,0.004887213457784642
2021-04-26,-0.0034938365557102427
2021-04-27,-0.01131742746246594
