Date,ABBV,ABT,AMGN,BIIB,BMY,INCY,JNJ,LLY,MRK,PFE,PRGO,PTCT,REGN,VRTX,VTRS
2018-01-02,0.01757842952540667,0.030138402040008616,0.01782613734623051,0.048968847489898826,0.0004895018377450988,0.06525182520236106,-0.003507073566948682,0.0026046886409991643,-0.0008885957043317516,0.0060739745690368,0.02902700460717056,0.04676251588885427,0.017661492710271176,0.020352349121418145,0.01890797763405816
2018-01-03,0.015648709547497974,0.002211059972906604,0.018870360070103898,0.01699731408428584,0.000815386033365062,0.000892099988399675,0.009552346385612642,0.0054321280355551504,-0.0014229657348605596,0.007409363634257593,-0.002787192016418305,0.03150063993407093,0.029221099052351818,-0.00588587491804804,0.0006958546382191955
2018-01-04,-0.005702776048503888,-0.0016969739445934495,-0.004214549915486532,0.0004118997450208717,0.01295964702350294,-0.02515350397196181,-7.112405045828218e-05,0.004463248170347045,0.016209354631315342,0.0021791915403868156,0.01833634315917876,-0.0011105195729869122,-0.027502632449180164,0.006973310017027501,0.02712097421776849
2018-01-05,0.017407661732288693,0.002890151191532908,0.005958463497584221,0.007353157657014053,0.0022671271936087756,0.014323405096968722,0.008253310923881596,0.012277910017765015,-0.0010515486335065383,0.0019026375417943164,0.001097745351290591,-0.0033351565706358777,0.005614293845020324,0.01711631927761048,0.005190570780926107
2018-01-08,-0.01602190282950222,-0.0028818222894092527,-0.0002767039063579224,-0.037490136074061264,0.00032285114067898135,0.009614412610346346,0.0012704223364876643,-0.005082604358626619,-0.00579033056420919,-0.011123199392064187,-0.011515533448941184,0.12883432384970805,-0.032666883641809696,0.007707604402497292,0.0004492699070626216
2018-01-09,0.007538432273932472,0.0016998585602796545,0.015393253550062047,0.020354896342528628,-0.0009689209279817312,-0.04483678953011827,0.015857400482038875,-0.0008125787627053516,0.002470701493737071,-0.0010971899196772217,0.007877283933577006,0.021245074606639935,-0.010388691161067998,-0.005609056576174387,-0.006059389801030712
2018-01-10,-0.0054867944937457835,-0.0015273344722757098,-0.002835851541004075,0.001070329066533704,0.002586900179539997,0.003427166143078475,-0.0011795204746002375,0.0004646942122290554,0.008802699827816118,0.0016475569323837203,-0.008365942715302443,-0.007740679575304443,-0.005940600780319549,0.008781555183738687,0.0022581439867979114
2018-01-11,0.0029296426269909137,0.0068319252554776,-0.004921694269634291,-0.01083984878608979,0.007417997117390218,-0.0368454262760225,0.005695299153225086,0.0033681351237833113,0.005235736676956426,0.0024680182496463754,0.02120329206238636,0.058507988405626765,0.004911909492219424,0.006481058470111156,0.05226382061272217
2018-01-12,0.010778738967233581,-0.0018662181174834425,0.016926370197762886,0.008646845466361741,0.005442755507965691,0.01085323622101475,0.006699746316618738,0.006829559867337798,0.01840280951347717,-0.0005472640244488236,-0.002065410808023249,0.07277760928993904,-0.0035301642211280626,-0.002967179537963105,0.004067637671397728
2018-01-16,0.02142733333205471,-0.006797748702580209,0.0027023969317154783,0.008632218458433094,-0.046011755403236876,-0.025725504164942237,0.007546785241797638,-0.019429750671794865,0.0581315823428199,0.0016424778056507439,-0.010239938937374848,-0.07728643510739952,0.00885655132896912,-0.01405677239833436,-0.005543735289356477
2018-01-17,0.018245578454979317,0.00941121325041161,0.013312479908037744,0.01776594040205759,0.03220960658867433,-0.014620883196677092,0.0008169373926236734,0.010786852661169855,-0.0006443875240685903,0.01584677914985555,0.008144390418960867,0.02140535117359632,0.010426557786755497,0.00822040154200887,0.003001700287963649
2018-01-18,-0.005270405921909971,0.0013560348191683502,-0.0022337779153078774,-0.0012468254178944482,-0.0003235138031547624,0.017827490354066056,-0.00040810427380411074,-0.004523797846903488,-0.014509086879606281,-0.005110250534243299,0.0009823043980925483,-0.04646926753122704,-0.0074585197698132655,0.0012739470109190965,-0.005771927977020641
2018-01-19,0.007995649629700452,0.004062882936976875,0.009008884116929128,-0.005893620848066883,0.0072782761189902345,0.013490051325773411,0.002994916959176974,-0.0038455137176712784,0.002453690527566499,-0.001351869268933048,0.0020722662759731225,0.04730051393612955,0.000673346263795338,0.004962139876469651,0.0047303036688441935
2018-01-22,0.017679410934763107,0.004383962437168654,0.016113681658538992,0.01527411854324523,0.016056494823986966,0.009875462996782769,0.005292972165869436,-0.00058481539804911,-0.0004893624160621224,-0.0002708523622586556,0.01697906415282846,0.026459850441940214,0.011654473626604211,0.024941459840223557,0.019473616362170265
2018-01-23,-0.010423481707898197,-0.005707730338321504,-0.001767628940476329,-0.0025601616929442628,0.0023701549298689173,0.005846039664741287,-0.042594887311810825,-0.011938031640129965,0.007346807904425656,-0.0029783544960662045,0.005886151570323239,0.042222256130642455,0.015564322703955247,0.02884317252373836,-0.01658270685388008
2018-01-24,0.0012339333695206012,0.04203971811617935,-0.007083713206705977,-0.0007209805335256503,0.0052026160740317184,0.007502896598118758,0.0016922060021780094,-0.0014216688001439381,-0.008427745300411238,0.002987251590270912,-0.0040429225146740855,-0.008528816905436387,0.004217903395725253,0.005222686442696967,-0.015581533662414437
2018-01-25,0.026442965416985986,0.024303173734467,-0.0028851739922938213,0.020894632711038863,-0.003764110737643156,-0.011327818786908583,0.016400062272871274,0.008422573987775905,0.001961363872925004,0.008123692934506987,0.01046864456424923,0.01032257080078125,0.022226830979019452,-0.007225986725172162,-0.002818793759138072
2018-01-26,0.1376730004934721,0.0031635615093008607,0.031197152466803768,0.04005770853995294,0.011492465761344661,0.01326119214588406,0.006440468330914051,0.02434987867390692,0.012071625490719384,0.047810920213040564,0.005920347985543639,0.04980843285203029,-0.04461007337100631,0.01786574303755817,0.0045662346966213185
2018-01-29,-0.007304622317318876,-0.0017342809284729421,0.010152962071126481,-0.025631248353991,0.002801625665209473,-0.020626124768516108,-0.01135336167148393,0.005971534441879589,-0.006608558075656079,0.000256346848338751,-0.029322197666955874,0.09610709058792288,0.02275889481951121,-0.012233362343156862,-0.004762042591850757
2018-01-30,-0.05257132672904563,-0.013741963775149135,-0.03398998501580042,-0.016430524625994147,-0.0072948375939437815,-0.011118247865600672,-0.00869973247058864,-0.017237434541449326,-0.015901547538294092,-0.03126596764706746,-0.023819352593208443,-0.01294858944057109,-0.008122690737252025,-0.0035898414844244275,-0.0426272115940074
2018-01-31,-0.03158445717046976,-0.004484461963498387,-0.02729155637884373,-0.01355681905029471,-0.021263263115801734,-0.023891881994299036,-0.029768974971840723,-0.053897110788928226,-0.023082976872619954,-0.02010558880176827,0.0051016060953927855,-0.014617668110475268,-0.03454721409467454,0.0019815170190844444,-0.026578903153323896
2018-02-01,0.03671356318718222,0.00032190800124776153,-0.002633512188917164,-0.005203983701730253,0.003194958854003005,-0.006866793003602822,0.0132425480908418,0.01178650415037974,0.010295440001312661,0.0035420775546053385,0.0037519064108006983,-0.022061689268033757,-0.056893456153859545,0.036675319440613974,0.004667654520376097
2018-02-02,-0.01005658532508047,-0.007880418491852281,0.007813985149444092,-0.006271715109058884,0.010827936461961674,-0.04182000754516246,-0.0167120266296914,-0.01492566433033693,-0.0217175662312602,-0.005973256814824857,-0.006156322809166781,-0.04084011180283109,0.005986225036839654,-0.03901959526943155,-0.02206749150368892
2018-02-05,-0.04914480958208001,-0.04798195528752702,-0.06555793977561442,-0.045138555739116404,-0.03969756649541922,-0.0067504870043668674,-0.05294878145839499,-0.04545450258496431,-0.03688525985014102,-0.052991204968273475,-0.0388275156292468,-0.02473644015109666,-0.04565047730104799,-0.06677096809872318,-0.04204254288923115
2018-02-06,0.015432372833696029,0.0022134838243048627,0.01087294246879611,0.013858815835045446,-0.0009840205258301316,0.03245845314421536,0.01104397910062449,0.006452571197463675,-0.0166665934054,0.01759456713319274,0.013234970048547012,0.031185032174315674,0.02054333568571831,0.026621147989304816,0.016116944565318425
2018-02-07,0.021762671845565906,-0.003227669306391956,0.004641813376662363,-0.017935381138768025,0.028406991445445895,-0.020088574057426478,-0.003110368302198907,-0.01628434079943475,0.007573183836535158,-0.008503402228965284,-0.005906106949206569,0.0016129401918516528,-0.012367185927901092,-0.022603164481349247,-0.012933004980667295
2018-02-08,-0.04523852996062683,-0.040906974887937264,-0.02451139857174023,-0.04619292553110055,0.0009580808622937642,-0.02802870363203025,-0.038502534218414985,-0.032716177447185024,-0.020580161947334807,-0.03859344917842511,-0.03519220302522752,-0.06481483898798723,-0.03583273291075739,-0.026144999764261656,-0.029666394264104445
2018-02-09,0.02599586511122931,0.01599445460986959,0.001964093305644621,0.016004330150483526,0.00015947755243383988,0.0069113661071231736,0.02508708796076964,0.027220000538782818,0.002558095620781131,0.015759696049339356,0.010303087284999402,-0.010331458280134709,0.04265082751807392,0.008970979918186295,0.00076428775306292
2018-02-12,0.005659936387375275,0.004197537502096171,0.00812871788957259,-0.00047349547655273216,0.007336663049831937,0.03573960524338937,0.0057130490565751035,0.0002623645282264775,0.010205919486457882,0.014636803055030123,-0.0001170538288701728,0.003914752217655693,0.01869911544567926,-0.0062108535913467655,0.03360475304037269
2018-02-13,-0.0006252519243080679,0.004006793059861735,0.006118524747201981,0.0011369274737424995,0.011241090957654798,0.00582726412011203,-0.0023796352028188084,-0.0005247029899926314,-0.009561626577128113,0.008078647414636153,0.0059787541646230125,0.014731375810736802,-0.05282051359691775,0.014012268665115402,-0.004679573454808961
2018-02-14,0.010906420036444597,0.011103093822314003,0.028061367236107415,-0.06596423958576425,0.023172040258041315,0.0015903600089719472,-0.002231531157288358,0.018282377233683977,0.0,0.007154989013656854,0.00990585038183256,0.03543979167387756,0.01885570132508918,0.020241307444802237,0.023014089094939738
2018-02-15,0.016094895882349247,0.020933486045046745,0.022727270393259058,0.011145698663227455,0.055547239271797055,-0.029261674998689036,0.012030538930614565,0.012852428322194909,0.019854453857527155,0.014776934137026743,0.034502636494250005,0.010721658922962396,0.0075296810184521945,0.023400788904455627,0.007498925804771961
2018-02-16,0.03220171959257878,0.011260778003507443,-0.000272625233388335,-0.025085208240826495,-0.0002898708975790365,0.005140816219564082,0.01463079538574008,0.012176215824946102,0.005358062693171073,0.015401720128285667,-0.0011154530472939905,-0.023663807355766564,-0.0030914184583080706,-0.0013669766208883605,0.011764383527834266
