Date,ABBV,ABT,AMGN,BIIB,BMY,INCY,JNJ,LLY,MRK,PFE,PRGO,PTCT,REGN,VRTX,VTRS
2018-01-31,84.5228271484375,55.8503303527832,152.83053588867188,347.80999755859375,51.043575286865234,90.29000091552734,115.68983459472656,73.04706573486328,46.495819091796875,27.199316024780273,78.02836608886719,26.290000915527344,366.6499938964844,166.8699951171875,37.527042388916016
2018-02-01,87.62596130371094,55.868309020996094,152.4280548095703,346.0,51.20665740966797,89.66999816894531,117.22186279296875,73.90803527832031,46.97451400756836,27.295658111572266,78.32112121582031,25.709999084472656,345.7900085449219,172.99000549316406,37.702205657958984
2018-02-02,86.74474334716797,55.428043365478516,153.61912536621094,343.8299865722656,51.7611198425293,85.91999816894531,115.26284790039062,72.8049087524414,45.954341888427734,27.132614135742188,77.83895111083984,24.65999984741211,347.8599853515625,166.24000549316406,36.87021255493164
2018-02-05,82.481689453125,52.768497467041016,143.5481719970703,328.30999755859375,49.706329345703125,85.33999633789062,109.15982055664062,69.49559783935547,44.25930404663086,25.69482421875,74.81665802001953,24.049999237060547,331.9800109863281,155.13999938964844,35.32009506225586
2018-02-06,83.75457763671875,52.88529968261719,145.1089630126953,332.8599853515625,49.65741729736328,88.11000061035156,110.3653793334961,69.94402313232422,43.52165222167969,26.146913528442383,75.80685424804688,24.799999237060547,338.79998779296875,159.27000427246094,35.889347076416016
2018-02-07,85.57730102539062,52.714603424072266,145.78253173828125,326.8900146484375,51.06803512573242,86.33999633789062,110.02210235595703,68.8050308227539,43.85124969482422,25.924575805664062,75.359130859375,24.84000015258789,334.6099853515625,155.6699981689453,35.42518997192383
2018-02-08,81.7059097290039,50.55820846557617,142.20919799804688,311.7900085449219,51.11696243286133,83.91999816894531,105.78597259521484,66.55399322509766,42.94878387451172,24.924057006835938,72.70707702636719,23.229999542236328,322.6199951171875,151.60000610351562,34.37425231933594
2018-02-09,83.82992553710938,51.366859436035156,142.48851013183594,316.7799987792969,51.12511444091797,84.5,108.43983459472656,68.36559295654297,43.058650970458984,25.316852569580078,73.45618438720703,22.989999771118164,336.3800048828125,152.9600067138672,34.4005241394043
2018-02-12,84.30439758300781,51.58247375488281,143.64675903320312,316.6300048828125,51.50020217895508,87.5199966430664,109.05935668945312,68.38352966308594,43.498104095458984,25.687410354614258,73.44758605957031,23.079999923706055,342.6700134277344,152.00999450683594,35.55654525756836
2018-02-13,84.2516860961914,51.789154052734375,144.52566528320312,316.989990234375,52.07912063598633,88.02999877929688,108.79983520507812,68.34764862060547,43.082191467285156,25.894929885864258,73.88671112060547,23.420000076293945,324.57000732421875,154.13999938964844,35.39015579223633
2018-02-14,85.17057037353516,52.364173889160156,148.5812530517578,296.0799865722656,53.2859001159668,88.16999816894531,108.55704498291016,69.59720611572266,43.082191467285156,26.08020782470703,74.61862182617188,24.25,330.69000244140625,157.25999450683594,36.204627990722656
2018-02-15,86.5413818359375,53.4603385925293,151.95809936523438,299.3800048828125,56.245784759521484,85.58999633789062,109.86304473876953,70.49169921875,43.937564849853516,26.465593338012695,77.19316101074219,24.510000228881836,333.17999267578125,160.94000244140625,36.47612380981445
2018-02-16,89.32816314697266,54.06234359741211,151.9166717529297,291.8699951171875,56.2294807434082,86.02999877929688,111.47042846679688,71.35002136230469,44.1729850769043,26.87320899963379,77.1070556640625,23.93000030517578,332.1499938964844,160.72000122070312,36.905242919921875
2018-02-20,88.8612060546875,53.11891555786133,151.44497680664062,287.45001220703125,54.91669845581055,85.51000213623047,109.56165313720703,70.0670394897461,43.14496994018555,26.687931060791016,74.94581604003906,24.139999389648438,323.0400085449219,160.97999572753906,36.204627990722656
2018-02-21,88.80847930908203,53.002113342285156,150.9897003173828,286.1000061035156,54.24806594848633,84.70999908447266,108.75798797607422,70.0670394897461,42.80753707885742,26.502649307250977,74.99748992919922,25.010000228881836,317.510009765625,157.88999938964844,36.090782165527344
2018-02-22,88.54483795166016,53.002113342285156,151.0063018798828,284.80999755859375,53.76699447631836,85.19000244140625,108.75798797607422,69.74177551269531,42.8232421875,26.48782730102539,74.97163391113281,25.65999984741211,315.82000732421875,157.58999633789062,36.152076721191406
2018-02-23,89.441162109375,53.64903259277344,154.49900817871094,292.7799987792969,55.405921936035156,87.80000305175781,110.52442932128906,71.1512451171875,43.058650970458984,26.87320899963379,75.9876708984375,25.520000457763672,323.8599853515625,165.89999389648438,36.300960540771484
2018-02-26,91.54256439208984,54.38579177856445,156.01358032226562,290.010009765625,55.96039962768555,87.52999877929688,111.27427673339844,72.44326782226562,43.992488861083984,27.48834800720215,76.03073120117188,26.290000915527344,324.8900146484375,169.5399932861328,36.5899658203125
2018-02-27,89.07209014892578,54.40375900268555,153.77066040039062,290.1000061035156,55.31623077392578,86.56999969482422,110.93727111816406,71.1060791015625,42.940948486328125,27.273422241210938,70.60612487792969,25.469999313354492,320.9700012207031,165.8800048828125,36.00320053100586
2018-02-28,87.24183654785156,54.206085205078125,152.0987548828125,288.989990234375,53.97898864746094,85.16000366210938,109.42914581298828,69.58816528320312,42.548580169677734,26.910268783569336,70.1411361694336,25.75,320.44000244140625,166.02999877929688,35.311336517333984
2018-03-01,85.74298095703125,52.82242202758789,151.70150756835938,282.3500061035156,53.56314468383789,83.08999633789062,107.23851013183594,69.11834716796875,42.14051055908203,26.40631103515625,68.67394256591797,24.780000686645508,321.7799987792969,165.8300018310547,35.63536834716797
2018-03-02,86.64682006835938,53.424400329589844,153.1830596923828,286.9599914550781,53.954524993896484,86.61000061035156,108.53604888916016,69.7779312133789,42.65842819213867,26.64347267150879,71.62561798095703,25.729999542236328,330.4700012207031,170.05999755859375,35.88058853149414
2018-03-05,87.11377716064453,54.24203109741211,157.3627166748047,286.95001220703125,54.484535217285156,90.97000122070312,109.35328674316406,70.20257568359375,42.689823150634766,26.769453048706055,71.47026824951172,26.65999984741211,333.9100036621094,173.16000366210938,36.379783630371094
2018-03-06,86.28529357910156,54.70027542114258,157.54476928710938,285.9800109863281,53.383758544921875,91.08999633789062,108.030517578125,69.74177551269531,42.611366271972656,26.591590881347656,71.1336669921875,26.84000015258789,333.4800109863281,168.72000122070312,37.85984420776367
2018-03-07,86.40579986572266,55.06864547729492,155.21080017089844,284.5400085449219,53.89745330810547,91.69999694824219,108.72140502929688,69.9676513671875,42.7447624206543,26.628643035888672,71.51343536376953,29.329999923706055,334.4100036621094,170.1699981689453,37.21177291870117
2018-03-08,88.13060760498047,55.58976745605469,154.9044952392578,284.69000244140625,54.427459716796875,92.41999816894531,111.265869140625,71.27774047851562,42.97233581542969,27.051082611083984,73.41217803955078,27.979999542236328,340.7799987792969,171.8800048828125,36.79139709472656
2018-03-09,89.8478775024414,57.144168853759766,158.16549682617188,286.1000061035156,55.38147735595703,94.2300033569336,112.73188781738281,71.92826843261719,43.270538330078125,27.251190185546875,73.31719970703125,28.790000915527344,341.70001220703125,176.25999450683594,37.22928237915039
2018-03-12,89.10221862792969,57.162132263183594,156.67572021484375,279.8999938964844,54.99822998046875,94.44999694824219,111.7461166381836,71.41326904296875,43.44317626953125,27.132614135742188,74.34426879882812,28.8700008392334,344.54998779296875,177.1300048828125,37.46574401855469
2018-03-13,90.1943130493164,56.78476333618164,157.04820251464844,283.239990234375,54.37037658691406,94.62999725341797,113.19529724121094,71.51266479492188,43.451019287109375,27.236366271972656,74.66360473632812,29.889999389648438,337.75,174.9600067138672,37.08916473388672
2018-03-14,89.58426666259766,56.479286193847656,157.7268829345703,285.7200012207031,54.329612731933594,92.26000213623047,111.48492431640625,70.91632080078125,43.379791259765625,26.93991470336914,74.03357696533203,30.389999389648438,341.4200134277344,174.3800048828125,36.80015182495117
2018-03-15,86.56396484375,56.236690521240234,157.04820251464844,286.70001220703125,54.01976013183594,88.69000244140625,112.10839080810547,71.1512451171875,43.73600769042969,27.110383987426758,72.88568115234375,30.09000015258789,334.92999267578125,173.97000122070312,36.49363327026367
2018-03-16,85.64508056640625,56.76679611206055,155.79843139648438,287.6199951171875,54.305145263671875,90.02999877929688,112.6307601928711,72.72334289550781,44.068477630615234,27.258596420288086,72.69585418701172,30.200000762939453,343.29998779296875,175.66000366210938,36.54617691040039
2018-03-19,84.37971496582031,55.940189361572266,151.08901977539062,278.3699951171875,53.87299728393555,86.2699966430664,109.7324447631836,71.1331787109375,43.24521255493164,26.92510223388672,70.94378662109375,30.1200008392334,339.0799865722656,170.77000427246094,35.73170852661133
2018-03-20,84.84669494628906,56.290592193603516,150.6586151123047,279.67999267578125,54.166534423828125,87.01000213623047,110.54971313476562,70.80791473388672,43.25313186645508,26.92510223388672,69.70099639892578,32.279998779296875,333.8599853515625,171.47000122070312,35.39015579223633
2018-03-21,84.69606018066406,56.083946228027344,150.29449462890625,277.2900085449219,53.89745330810547,88.79000091552734,110.53284454345703,70.69043731689453,43.29270553588867,26.880630493164062,71.06462097167969,32.290000915527344,334.8699951171875,170.33999633789062,36.046993255615234
2018-03-22,73.8877944946289,54.74518585205078,145.73411560058594,271.8900146484375,52.14435958862305,85.25,107.32276916503906,69.14545440673828,42.84149169921875,26.38407325744629,70.3828353881836,32.0,327.69000244140625,166.10000610351562,34.917236328125
2018-03-23,73.40575408935547,53.4603385925293,140.23016357421875,260.1300048828125,50.603271484375,83.05999755859375,105.40178680419922,67.5462646484375,42.27944564819336,25.56142234802246,69.36441040039062,31.989999771118164,321.2900085449219,160.92999267578125,34.04145812988281
2018-03-26,71.76382446289062,54.87099075317383,144.99749755859375,268.20001220703125,51.69589614868164,86.37000274658203,107.33119201660156,68.82923126220703,42.77815628051758,25.969039916992188,70.68488311767578,32.59000015258789,330.7099914550781,166.10000610351562,34.908470153808594
2018-03-27,69.3009033203125,54.16116714477539,141.6536865234375,265.1600036621094,50.88865280151367,85.02999877929688,107.17953491210938,68.35941314697266,42.54860305786133,25.946807861328125,70.71078491210938,31.920000076293945,329.239990234375,160.33999633789062,34.619468688964844
2018-03-28,71.0030746459961,53.217742919921875,141.0826416015625,271.82000732421875,51.01911163330078,84.95999908447266,107.38175964355469,69.57914733886719,43.60933303833008,26.161733627319336,71.28903198242188,27.040000915527344,338.4800109863281,159.5800018310547,35.46897506713867
2018-03-29,71.28932189941406,53.83770751953125,141.0991973876953,273.82000732421875,51.573577880859375,83.33000183105469,107.97151947021484,69.90440368652344,43.118553161621094,26.302547454833984,71.92769622802734,27.059999465942383,344.3599853515625,162.97999572753906,36.05574035644531
2018-04-02,68.88663482666016,52.30128479003906,137.43264770507812,266.8900146484375,50.554344177246094,80.55999755859375,104.94680786132812,68.39553833007812,42.16863250732422,25.976449966430664,69.9512710571289,25.969999313354492,330.55999755859375,156.30999755859375,34.62822723388672
2018-04-03,68.23136138916016,53.01110076904297,139.22865295410156,266.4800109863281,51.182193756103516,81.88999938964844,108.14004516601562,70.05799865722656,42.8177375793457,26.44336700439453,71.47889709472656,26.1200008392334,332.20001220703125,158.36000061035156,35.37263870239258
2018-04-04,70.0013427734375,53.424400329589844,143.61526489257812,272.3999938964844,51.353431701660156,83.9800033569336,109.87567901611328,71.0157241821289,43.17396926879883,26.776865005493164,71.97084045410156,26.56999969482422,337.3500061035156,162.1199951171875,35.73170852661133
2018-04-05,69.4515380859375,53.7838020324707,142.35726928710938,264.9800109863281,51.131858825683594,83.06999969482422,110.12843322753906,71.0337905883789,43.16604995727539,26.480419158935547,72.25565338134766,26.030000686645508,328.5899963378906,157.66000366210938,35.42518997192383
2018-04-06,67.62126922607422,51.72624206542969,139.16249084472656,257.6499938964844,49.958412170410156,64.0199966430664,107.92940521240234,69.43457794189453,42.239871978759766,26.065385818481445,70.7625732421875,25.700000762939453,319.6099853515625,154.25,34.610713958740234
2018-04-09,68.14852905273438,52.310264587402344,140.38743591308594,257.5199890136719,49.63016128540039,65.36000061035156,109.09210205078125,69.87728881835938,44.45635986328125,26.280311584472656,71.53929138183594,26.18000030517578,319.70001220703125,156.75999450683594,34.89971923828125
2018-04-10,70.51353454589844,53.13688659667969,143.29249572753906,265.0899963378906,50.22920227050781,68.12000274658203,109.7408447265625,71.57588195800781,44.717586517333984,26.64347267150879,72.497314453125,27.200000762939453,328.0400085449219,161.1699981689453,36.36227035522461
2018-04-11,70.52857971191406,52.51692581176758,142.6965789794922,265.989990234375,49.38397979736328,66.29000091552734,109.21846771240234,71.1331787109375,44.4880256652832,26.524890899658203,70.71939086914062,26.690000534057617,322.7799987792969,158.88999938964844,35.37263870239258
2018-04-12,70.10242462158203,53.11278533935547,141.5460968017578,267.44000244140625,48.284358978271484,69.83000183105469,109.89252471923828,71.63912200927734,44.91549301147461,26.91768455505371,69.78727722167969,27.559999465942383,325.0799865722656,161.97999572753906,36.13455581665039
2018-04-13,69.88175201416016,52.80583190917969,141.92684936523438,265.3900146484375,48.128448486328125,70.12000274658203,110.0525894165039,72.02765655517578,45.25587844848633,26.91768455505371,69.70962524414062,26.479999542236328,321.55999755859375,161.38999938964844,35.57406234741211
2018-04-16,70.46769714355469,53.51001739501953,141.8440704345703,263.1099853515625,44.378292083740234,70.37000274658203,111.01309204101562,72.38905334472656,46.42744827270508,27.07331657409668,70.31377410888672,26.649999618530273,318.20001220703125,158.6999969482422,35.661643981933594
2018-04-17,71.2210693359375,53.98851013183594,144.74093627929688,264.75,42.9832649230957,70.5199966430664,109.98519134521484,72.20833587646484,46.918251037597656,26.92510223388672,71.18545532226562,26.579999923706055,322.6300048828125,164.99000549316406,35.889347076416016
2018-04-18,71.77659606933594,53.7357292175293,144.93125915527344,268.0299987792969,42.917606353759766,70.06999969482422,107.60923767089844,72.02765655517578,46.64118194580078,27.043672561645508,71.43574523925781,25.760000228881836,321.3900146484375,163.36000061035156,35.679161071777344
2018-04-19,70.77971649169922,54.06074523925781,143.126953125,266.0199890136719,42.35140609741211,69.05000305175781,107.46601104736328,72.05474853515625,46.41953659057617,27.07331657409668,71.40120697021484,26.100000381469727,315.8299865722656,159.5500030517578,35.7404670715332
2018-04-20,70.46769714355469,53.437801361083984,141.9930419921875,263.0199890136719,41.990333557128906,68.43000030517578,106.71613311767578,71.43132781982422,46.56992721557617,27.147428512573242,70.37418365478516,26.229999542236328,314.25,158.14999389648438,35.661643981933594
2018-04-23,70.90148162841797,53.12180709838867,144.55882263183594,259.29998779296875,41.76876449584961,68.13999938964844,106.85938262939453,72.46134185791016,47.69401931762695,27.273422241210938,70.69352722167969,26.030000686645508,316.010009765625,158.69000244140625,35.71419143676758
2018-04-24,69.52407836914062,52.64332580566406,142.30764770507812,262.1499938964844,42.3267707824707,62.349998474121094,106.32015991210938,72.36193084716797,47.567359924316406,27.466114044189453,69.46795654296875,26.40999984741211,312.0,155.6699981689453,35.250030517578125
2018-04-25,69.91219329833984,52.950279235839844,144.6995086669922,269.45001220703125,42.4744873046875,62.9900016784668,106.8003921508789,73.31061553955078,47.20321273803711,27.18448829650879,67.16358947753906,27.600000381469727,316.1700134277344,155.14999389648438,34.10275650024414
2018-04-26,74.15091705322266,53.71766662597656,145.14646911621094,273.8599853515625,42.70425033569336,62.61000061035156,107.85356903076172,74.58458709716797,47.02906036376953,27.310476303100586,67.83678436279297,27.950000762939453,323.9700012207031,158.80999755859375,34.59319305419922
2018-04-27,75.13258361816406,53.7718505859375,146.87628173828125,276.79998779296875,42.893001556396484,62.959999084472656,108.07263946533203,74.74722290039062,47.07655334472656,27.421648025512695,68.52723693847656,27.90999984741211,313.04998779296875,156.0500030517578,34.453067779541016
2018-04-30,73.4736328125,52.48080825805664,144.40982055664062,273.6000061035156,42.778106689453125,61.939998626708984,106.57290649414062,73.24735260009766,46.601600646972656,27.132614135742188,67.43975830078125,27.729999542236328,303.67999267578125,153.16000366210938,33.945125579833984
2018-05-01,77.67427825927734,53.103759765625,140.1060333251953,274.6099853515625,43.23764419555664,60.849998474121094,106.16848754882812,71.44036102294922,45.89707565307617,26.235849380493164,67.37933349609375,29.190000534057617,301.2200012207031,152.47999572753906,33.9626350402832
2018-05-02,76.38059997558594,52.228023529052734,140.23016357421875,274.1300048828125,42.261131286621094,61.04999923706055,104.05370330810547,71.22351837158203,45.35879135131836,25.85787582397461,65.8689956665039,30.329999923706055,296.1400146484375,149.47000122070312,32.20232391357422
2018-05-03,76.31210327148438,52.30024719238281,137.7140350341797,266.44000244140625,42.2201042175293,62.38999938964844,103.65772247314453,70.50975036621094,45.54085159301758,25.76152229309082,64.94551086425781,31.34000015258789,292.4100036621094,149.63999938964844,31.571765899658203
2018-05-04,76.22840118408203,53.031532287597656,139.03001403808594,270.3399963378906,42.12163162231445,62.130001068115234,104.63505554199219,70.83502197265625,45.715003967285156,25.82081413269043,65.81718444824219,31.09000015258789,291.25,149.38999938964844,31.510461807250977
2018-05-07,75.81745147705078,53.555171966552734,139.0962677001953,269.70001220703125,42.1134147644043,62.869998931884766,104.12953186035156,71.04280090332031,45.42210388183594,25.887523651123047,66.66300964355469,31.059999465942383,288.5400085449219,149.5,31.624309539794922
2018-05-08,75.6424331665039,53.00444030761719,139.45216369628906,269.7300109863281,41.46513748168945,62.869998931884766,103.30386352539062,71.26870727539062,44.93132781982422,25.924575805664062,64.2982177734375,30.239999771118164,285.8599853515625,148.27000427246094,30.976242065429688
2018-05-09,76.99700164794922,53.62738800048828,140.4039306640625,274.0299987792969,41.924678802490234,64.3499984741211,104.06214141845703,71.62105560302734,45.87333679199219,26.065385818481445,63.3919792175293,30.739999771118164,284.6000061035156,149.07000732421875,32.15854263305664
2018-05-10,78.26783752441406,54.67466354370117,141.33920288085938,274.0,41.97391891479492,65.2699966430664,105.61239624023438,73.05763244628906,45.960411071777344,26.22254180908203,65.19580841064453,28.829999923706055,288.8999938964844,151.00999450683594,33.19195556640625
2018-05-11,79.27997589111328,55.3066291809082,143.92152404785156,282.3900146484375,42.556541442871094,66.44999694824219,107.2048110961914,74.4942398071289,47.250709533691406,26.566787719726562,66.90465545654297,29.729999542236328,306.94000244140625,155.97000122070312,33.63859939575195
2018-05-14,80.58125305175781,55.992774963378906,145.63475036621094,282.3399963378906,42.68784713745117,67.22000122070312,106.21061706542969,75.05441284179688,47.242794036865234,26.83619499206543,64.67794799804688,29.450000762939453,309.5400085449219,157.4600067138672,33.50722885131836
2018-05-15,79.27997589111328,54.6566047668457,142.63864135742188,276.05999755859375,42.917606353759766,67.2300033569336,105.42705535888672,74.27738952636719,46.86282730102539,26.708980560302734,65.20443725585938,30.020000457763672,300.45001220703125,155.5399932861328,33.71741485595703
2018-05-16,79.93444061279297,54.86425018310547,144.95730590820312,281.510009765625,42.84375762939453,67.0199966430664,105.61239624023438,73.85252380371094,47.2982177734375,26.701496124267578,65.316650390625,31.06999969482422,303.2099914550781,156.16000366210938,34.312950134277344
2018-05-17,80.1474838256836,55.126068115234375,145.6662139892578,280.57000732421875,43.2786750793457,66.63999938964844,104.34861755371094,74.28921508789062,46.759925842285156,26.723941802978516,65.47198486328125,31.540000915527344,308.0,156.33999633789062,35.10115051269531
2018-05-18,80.6497573852539,55.71289825439453,147.04241943359375,280.3999938964844,43.25406265258789,67.83000183105469,104.67718505859375,74.66221618652344,46.815330505371094,26.671554565429688,65.77404022216797,31.989999771118164,301.80999755859375,157.24000549316406,34.73332977294922
2018-05-21,80.83999633789062,56.07403564453125,147.18418884277344,277.6700134277344,42.868370056152344,66.79000091552734,104.23907470703125,74.44386291503906,46.36411666870117,26.791296005249023,65.32524871826172,30.520000457763672,296.6000061035156,156.22000122070312,34.63698959350586
2018-05-22,80.83999633789062,55.42399978637695,148.76052856445312,279.69000244140625,42.950443267822266,66.55999755859375,103.55662536621094,74.79867553710938,46.269126892089844,26.731430053710938,65.56693267822266,29.959999084472656,294.67999267578125,156.27999877929688,34.33921813964844
2018-05-23,80.36058044433594,55.83026885986328,150.07835388183594,283.75,43.08173370361328,66.56999969482422,104.01158905029297,75.21713256835938,46.83907699584961,26.91852378845215,64.86783599853516,29.6299991607666,295.30999755859375,156.97999572753906,34.70704650878906
2018-05-24,78.48856353759766,56.43515396118164,148.42694091796875,284.4100036621094,43.23764419555664,66.66999816894531,103.00053405761719,75.24443054199219,46.80742263793945,26.858642578125,64.82467651367188,30.010000228881836,294.6099853515625,156.97000122070312,34.44431686401367
2018-05-25,76.9209213256836,56.30876541137695,148.6604461669922,286.2099914550781,43.30329895019531,68.43000030517578,103.10238647460938,75.29903411865234,46.7757453918457,26.701496124267578,64.93687438964844,30.799999237060547,293.739990234375,157.5,34.488101959228516
2018-05-29,75.6957015991211,55.342742919921875,147.9932403564453,287.0899963378906,42.893001556396484,67.05999755859375,101.34539794921875,74.99881744384766,46.22954559326172,26.716463088989258,64.03927612304688,30.969999313354492,296.5,155.24000549316406,33.87505340576172
2018-05-30,78.3896255493164,56.03791427612305,150.32855224609375,294.3999938964844,43.50844192504883,67.87000274658203,102.6780014038086,76.2906265258789,47.27446365356445,26.9783935546875,65.54102325439453,31.950000762939453,300.8900146484375,156.63999938964844,34.575679779052734
2018-05-31,75.29240417480469,55.55038833618164,149.81143188476562,293.9599914550781,43.18021011352539,68.2699966430664,101.53214263916016,77.36412048339844,47.12405014038086,26.888582229614258,63.30008316040039,33.900001525878906,300.32000732421875,154.0,33.6823844909668
2018-06-01,74.6151123046875,56.34487533569336,153.1059112548828,297.0899963378906,43.59872055053711,67.91000366210938,102.92414855957031,77.19127655029297,47.939414978027344,27.1280574798584,64.09611511230469,36.11000061035156,306.8800048828125,152.0500030517578,34.01518249511719
2018-06-04,75.41413116455078,56.895599365234375,154.66558837890625,298.9100036621094,42.2201042175293,68.04000091552734,103.50981140136719,77.39141845703125,49.09514236450195,27.277732849121094,63.85383605957031,36.75,312.0899963378906,149.64999389648438,33.71741485595703
2018-06-05,75.52069091796875,56.90460968017578,151.57125854492188,298.6400146484375,42.60578155517578,68.41000366210938,103.11088562011719,77.16397094726562,48.596435546875,27.270248413085938,64.03553009033203,36.77000045776367,311.8500061035156,145.72000122070312,35.013572692871094
2018-06-06,76.08381652832031,57.36505126953125,153.0892791748047,303.75,43.42638397216797,68.55000305175781,104.22278594970703,78.17381286621094,49.023902893066406,27.225351333618164,63.35200881958008,36.279998779296875,315.1300048828125,145.97000122070312,35.45146179199219
2018-06-07,75.58157348632812,57.04004669189453,152.88075256347656,305.3699951171875,43.18021011352539,69.0199966430664,104.68114471435547,78.12830352783203,49.0713996887207,27.307662963867188,63.34334182739258,36.380001068115234,308.7200012207031,145.75,35.915618896484375
